x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-74,50.0000,50.0000,7.5393
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-88,50.0000,50.0000,22.0800
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-86,50.0000,50.0000,18.9380
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-77,50.0000,50.0000,9.4915
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-88,50.0000,50.0000,22.0800
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-77,50.0000,50.0000,9.4915
5,0,1,2021-08-01 23:34:53.308000,-255,-255,-85,50.0000,50.0000,17.5388
5,0,1,2021-08-01 23:35:53.308000,-255,-255,-73,50.0000,50.0000,6.9823
5,0,1,2021-08-01 23:35:53.308000,-255,-255,-85,50.0000,50.0000,17.5388
5,0,1,2021-08-01 23:35:53.308000,-255,-255,-86,50.0000,50.0000,18.9380
3,0,1,2021-08-01 23:38:53.308000,-95,-255,-89,37.7862,50.0000,23.8415
3,0,1,2021-08-01 23:38:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
3,0,1,2021-08-01 23:38:53.308000,-255,-255,-87,50.0000,50.0000,20.4487
3,0,1,2021-08-01 23:38:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
3,0,1,2021-08-01 23:38:53.308000,-255,-255,-88,50.0000,50.0000,22.0800
3,0,1,2021-08-01 23:39:53.308000,-255,-255,-88,50.0000,50.0000,22.0800
3,0,1,2021-08-01 23:39:53.308000,-255,-255,-88,50.0000,50.0000,22.0800
3,0,1,2021-08-01 23:39:53.308000,-255,-255,-96,50.0000,50.0000,40.8006
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-100,50.0000,50.0000,55.4626
3,0,1,2021-08-01 23:40:53.308000,-255,-255,-98,50.0000,50.0000,47.5700
3,0,1,2021-08-01 23:41:53.308000,-255,-255,-87,50.0000,50.0000,20.4487
3,0,1,2021-08-01 23:41:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:41:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:42:53.308000,-255,-255,-89,50.0000,50.0000,23.8415
3,0,1,2021-08-01 23:42:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:42:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
3,0,1,2021-08-01 23:42:53.308000,-255,-255,-90,50.0000,50.0000,25.7434
3,0,1,2021-08-01 23:42:53.308000,-255,-255,-93,50.0000,50.0000,32.4091
0,0,1,2021-08-01 23:43:53.308000,-78,-255,-90,10.2487,50.0000,25.7434
0,0,1,2021-08-01 23:43:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:43:53.308000,-81,-255,-255,12.9023,50.0000,50.0000
0,0,1,2021-08-01 23:43:53.308000,-78,-255,-255,10.2487,50.0000,50.0000
0,0,1,2021-08-01 23:43:53.308000,-79,-255,-255,11.0662,50.0000,50.0000
0,0,1,2021-08-01 23:43:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:43:53.308000,-82,-255,-255,13.9316,50.0000,50.0000
0,0,1,2021-08-01 23:44:53.308000,-255,-255,-95,50.0000,50.0000,37.7862
0,0,1,2021-08-01 23:44:53.308000,-255,-255,-91,50.0000,50.0000,27.7971
0,0,1,2021-08-01 23:44:53.308000,-255,-255,-99,50.0000,50.0000,51.3649
0,0,1,2021-08-01 23:44:53.308000,-255,-255,-93,50.0000,50.0000,32.4091
0,0,1,2021-08-01 23:44:53.308000,-255,-255,-95,50.0000,50.0000,37.7862
0,0,1,2021-08-01 23:45:53.308000,-79,-255,-97,11.0662,50.0000,44.0555
0,0,1,2021-08-01 23:45:53.308000,-80,-255,-97,11.9490,50.0000,44.0555
0,0,1,2021-08-01 23:45:53.308000,-79,-255,-255,11.0662,50.0000,50.0000
0,0,1,2021-08-01 23:45:53.308000,-79,-255,-255,11.0662,50.0000,50.0000
0,0,1,2021-08-01 23:45:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:45:53.308000,-82,-255,-255,13.9316,50.0000,50.0000
0,0,1,2021-08-01 23:46:53.308000,-78,-255,-91,10.2487,50.0000,27.7971
0,0,1,2021-08-01 23:46:53.308000,-81,-255,-94,12.9023,50.0000,34.9945
0,0,1,2021-08-01 23:46:53.308000,-79,-255,-255,11.0662,50.0000,50.0000
0,0,1,2021-08-01 23:46:53.308000,-81,-255,-255,12.9023,50.0000,50.0000
0,0,1,2021-08-01 23:47:53.308000,-78,-255,-93,10.2487,50.0000,32.4091
0,0,1,2021-08-01 23:47:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:47:53.308000,-78,-255,-255,10.2487,50.0000,50.0000
0,0,1,2021-08-01 23:47:53.308000,-81,-255,-255,12.9023,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-83,-255,-255,15.0430,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-81,-255,-255,12.9023,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-83,-255,-255,15.0430,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-80,-255,-255,11.9490,50.0000,50.0000
0,0,1,2021-08-01 23:48:53.308000,-77,-255,-255,9.4915,50.0000,50.0000
