x,y,z,date,scanner1,scanner2,scanner3
6,3,1,2021-08-02 00:14:29.250000,-86,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-88,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-83,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-79,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-86,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-75,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-87,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-76,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-75,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-74,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-79,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-74,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-82,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-71,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-92,-255
7,2,1,2021-08-02 00:17:29.250000,-255,-78,-255
7,2,1,2021-08-02 00:18:29.250000,-79,-74,-255
7,2,1,2021-08-02 00:18:29.250000,-87,-75,-255
7,2,1,2021-08-02 00:18:29.250000,-93,-75,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-80,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-75,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-75,-255
7,2,1,2021-08-02 00:18:29.250000,-85,-78,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-72,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-67,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-79,-255
7,2,1,2021-08-02 00:18:29.250000,-255,-69,-255
7,3,1,2021-08-02 00:19:29.250000,-93,-71,-255
7,3,1,2021-08-02 00:19:29.250000,-84,-69,-255
7,3,1,2021-08-02 00:19:29.250000,-95,-68,-255
7,3,1,2021-08-02 00:19:29.250000,-84,-255,-255
7,3,1,2021-08-02 00:19:29.250000,-85,-255,-255
7,3,1,2021-08-02 00:19:29.250000,-86,-74,-255
7,3,1,2021-08-02 00:19:29.250000,-87,-82,-255
7,3,1,2021-08-02 00:19:29.250000,-79,-81,-255
7,3,1,2021-08-02 00:19:29.250000,-255,-76,-255
7,3,1,2021-08-02 00:19:29.250000,-255,-82,-255
7,3,1,2021-08-02 00:19:29.250000,-255,-78,-255
7,3,1,2021-08-02 00:19:29.250000,-255,-82,-255
7,3,1,2021-08-02 00:20:29.250000,-84,-79,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-71,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-78,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-69,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-72,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-71,-255
7,3,1,2021-08-02 00:20:29.250000,-78,-74,-255
7,3,1,2021-08-02 00:20:29.250000,-79,-81,-255
7,3,1,2021-08-02 00:20:29.250000,-88,-78,-255
7,3,1,2021-08-02 00:20:29.250000,-79,-75,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-81,-255
7,3,1,2021-08-02 00:20:29.250000,-255,-75,-255
7,3,1,2021-08-02 00:21:29.250000,-84,-69,-255
7,3,1,2021-08-02 00:21:29.250000,-85,-79,-255
7,3,1,2021-08-02 00:21:29.250000,-255,-72,-255
7,3,1,2021-08-02 00:21:29.250000,-255,-78,-255
7,3,1,2021-08-02 00:21:29.250000,-87,-78,-255
7,3,1,2021-08-02 00:21:29.250000,-79,-82,-255
7,3,1,2021-08-02 00:21:29.250000,-87,-78,-255
7,3,1,2021-08-02 00:21:29.250000,-79,-75,-255
7,3,1,2021-08-02 00:21:29.250000,-255,-77,-255
7,3,1,2021-08-02 00:21:29.250000,-255,-75,-255
7,3,1,2021-08-02 00:21:29.250000,-255,-82,-255
6,1,1,2021-08-02 00:24:29.250000,-80,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-80,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-90,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-80,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-81,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-91,-255,-255
6,1,1,2021-08-02 00:24:29.250000,-92,-255,-255
6,1,1,2021-08-02 00:25:29.250000,-91,-85,-255
6,1,1,2021-08-02 00:25:29.250000,-81,-85,-255
6,1,1,2021-08-02 00:25:29.250000,-82,-85,-255
6,1,1,2021-08-02 00:25:29.250000,-91,-85,-255
6,1,1,2021-08-02 00:25:29.250000,-93,-79,-255
6,1,1,2021-08-02 00:25:29.250000,-91,-84,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-80,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-80,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-83,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-80,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-84,-255
6,1,1,2021-08-02 00:25:29.250000,-255,-78,-255
6,1,1,2021-08-02 00:26:29.250000,-81,-80,-255
6,1,1,2021-08-02 00:26:29.250000,-92,-83,-255
6,1,1,2021-08-02 00:26:29.250000,-94,-84,-255
6,1,1,2021-08-02 00:26:29.250000,-91,-80,-255
6,1,1,2021-08-02 00:26:29.250000,-90,-82,-255
6,1,1,2021-08-02 00:26:29.250000,-91,-85,-255
6,1,1,2021-08-02 00:26:29.250000,-91,-80,-255
6,1,1,2021-08-02 00:26:29.250000,-90,-79,-255
6,1,1,2021-08-02 00:27:29.250000,-81,-84,-255
6,1,1,2021-08-02 00:27:29.250000,-81,-87,-255
6,1,1,2021-08-02 00:27:29.250000,-255,-85,-255
6,1,1,2021-08-02 00:27:29.250000,-255,-79,-255
6,1,1,2021-08-02 00:27:29.250000,-91,-87,-255
6,1,1,2021-08-02 00:27:29.250000,-91,-79,-255
6,1,1,2021-08-02 00:27:29.250000,-89,-86,-255
6,1,1,2021-08-02 00:27:29.250000,-255,-79,-255
6,1,1,2021-08-02 00:27:29.250000,-255,-79,-255
5,1,1,2021-08-02 00:28:29.250000,-94,-84,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-79,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-85,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-82,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-86,-255
5,1,1,2021-08-02 00:28:29.250000,-79,-81,-255
5,1,1,2021-08-02 00:28:29.250000,-81,-79,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-80,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-85,-255
5,1,1,2021-08-02 00:28:29.250000,-255,-81,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-79,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-79,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-78,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-87,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-84,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-79,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-83,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-83,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-85,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-80,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-80,-255
5,1,1,2021-08-02 00:29:29.250000,-255,-84,-255
7,1,1,2021-08-02 00:30:29.250000,-89,-89,-255
7,1,1,2021-08-02 00:30:29.250000,-91,-82,-255
7,1,1,2021-08-02 00:30:29.250000,-92,-75,-255
7,1,1,2021-08-02 00:30:29.250000,-89,-81,-255
7,1,1,2021-08-02 00:30:29.250000,-94,-255,-255
7,1,1,2021-08-02 00:31:29.250000,-98,-83,-255
7,1,1,2021-08-02 00:31:29.250000,-94,-82,-255
7,1,1,2021-08-02 00:31:29.250000,-89,-88,-255
7,1,1,2021-08-02 00:31:29.250000,-86,-84,-255
7,1,1,2021-08-02 00:31:29.250000,-86,-81,-255
7,1,1,2021-08-02 00:32:29.250000,-88,-86,-255
7,1,1,2021-08-02 00:32:29.250000,-89,-84,-255
7,1,1,2021-08-02 00:32:29.250000,-97,-84,-255
7,1,1,2021-08-02 00:32:29.250000,-255,-86,-255
7,1,1,2021-08-02 00:32:29.250000,-255,-83,-255
7,1,1,2021-08-02 00:32:29.250000,-255,-87,-255
7,1,1,2021-08-02 00:33:29.250000,-94,-86,-255
7,1,1,2021-08-02 00:33:29.250000,-87,-83,-255
7,1,1,2021-08-02 00:33:29.250000,-88,-88,-255
7,1,1,2021-08-02 00:33:29.250000,-90,-85,-255
7,1,1,2021-08-02 00:33:29.250000,-89,-83,-255
7,1,1,2021-08-02 00:33:29.250000,-88,-255,-255
7,1,1,2021-08-02 00:34:29.250000,-83,-83,-255
7,1,1,2021-08-02 00:34:29.250000,-94,-83,-255
7,1,1,2021-08-02 00:34:29.250000,-88,-86,-255
7,1,1,2021-08-02 00:34:29.250000,-255,-82,-255
7,1,1,2021-08-02 00:34:29.250000,-255,-86,-255
